0.8976666667	machine learning
0.8006666667	disparate impact remover
0.7978116073	emp
0.7856666667	profit maximization
0.7781484836	data
0.7761635588	roc
0.7735000000	prejudice remover
0.7709490351	discrimination
0.7703333333	roc curve
0.7702101658	information
0.7675289879	sp
0.7659447923	ml
0.7603813450	function
0.7565000000	platt scaling
0.7560000000	adversarial debiasing
0.7554773010	sf
0.7520663599	probability
0.7495511236	ind
0.7458333333	meta parameters
0.7456666667	equalized odds
0.7441509344	risk
0.7415161844	algorithm
0.7405431659	decision
0.7396688230	research
0.7391666667	cross validation
0.7390384132	trade
0.7332725829	post
0.7326666667	equalized odds processor
0.7324642922	model
0.7299566924	models
0.7207356007	parameters
0.7207356007	expected
0.7196194863	fair
0.7185000000	reject option classification
0.7178447314	score
0.7150965505	equal
0.7129771453	auc
0.7098333333	expected maximum
0.7060902069	loss
0.7035344201	prejudice
0.7000973906	maximization
0.6972508529	validation
0.6958586418	hardt
0.6949483907	opportunity
0.6946590780	solutions
0.6946590780	dominated
0.6922693993	maximum
0.6902869544	set
0.6900000000	meta fair algorithm
0.6894167309	𝑋
0.6879898628	barocas
0.6877491805	base
0.6875169585	preprint
0.6870150386	𝑥𝑎
0.6860132019	processing
0.6825000000	data sets
0.6790170012	𝑦
0.6776666667	non dominated solutions
0.6766087798	performance
0.6748405288	criterion
0.6739583881	sets
0.6739583881	disparate
0.6739583881	reject
0.6726440008	groups
0.6696590769	profit
0.6680231953	group
0.6666666667	disparate impact
0.6649513521	cost
0.6629340530	sensitive
0.6616347388	impact
0.6603450316	financial
0.6586347388	attribute
0.6586051732	empirical
0.6578436429	based
0.6558659672	unconstrained
0.6552174855	platt
0.6549710225	adversarial
0.6546790321	classification
0.6544741124	sufficiency
0.6542335258	international
0.6481666667	reject option
0.6404184832	independence
0.6400498689	meta
0.6396963918	learning
0.6311142887	separation
0.6283971823	ar
0.6276401088	results
0.6271900180	equalized
0.6250217918	table
0.6245858523	credit
0.6238725279	processor
0.6219112544	default
0.6213038681	fairness
0.6197672175	rate
0.6191740908	criteria
0.6188578077	literature
0.6186666667	trade off
0.6183333333	credit scoring
0.6146869981	constraints
0.6134489168	values
0.6119361138	classifier
0.6115442910	training
0.6111293336	positive
0.6109527437	high
0.6106341462	scorecard
0.6092197499	pre
0.6091364233	conference
0.6064500944	al
0.6048617833	𝑠
0.6047867264	loan
0.6036060740	folds
0.6035211067	pr
0.6021149330	er
0.6021149330	study
0.6020510811	pp
0.6017733295	processors
0.5961666667	four base
0.5920000000	𝑋 |
0.5919577000	−
0.5876679110	𝐵
0.5858251397	classifiers
0.5858251397	optimizing
0.5846666667	international conference on
0.5843531417	–
0.5837102394	figure
0.5819749603	method
0.5785000000	option classification
0.5748856529	𝜏
0.5733003814	st
0.5699441222	𝑓
0.5655947337	scoring
0.5646440256	term
0.5646440256	catalog
0.5646440256	suitable
0.5646440256	averaged
0.5646440256	area
0.5646440256	rates
0.5646440256	features
0.5646440256	specific
0.5646440256	e.g
0.5646440256	predictions
0.5635221410	parameter
0.5635221410	applications
0.5635221410	accuracy
0.5635221410	measures
0.5624405790	𝐿
0.5617041206	profitability
0.5617041206	customer
0.5617041206	class
0.5617041206	goal
0.5617041206	paper
0.5608220108	×
0.5608220108	cutoff
0.5589166340	decisions
0.5587950187	̂
0.5530623480	i.e
0.5509473703	higher
0.5509473703	costs
0.5450649354	previous
0.5450649354	statistical
0.5449460480	algorithmic
0.5427766434	relaxation
0.5414491289	po
0.5388942816	·
0.5377628621	metric
0.5377628621	methods
0.5377628621	pipeline
0.5374997999	prediction
0.5349192680	predicted
0.5348988994	equivalent
0.5347359861	section
0.5324718822	scores
0.5299112748	correlation
0.5293803233	number
0.5287967333	reweighing
0.4881666667	sensitive attribute
0.4436233912	four
0.4360147315	non
0.4261666667	fair ml
0.4140000000	= 1 |
0.4113333333	sensitive groups
0.4060000000	post processing
0.3983333333	et al
0.3949533903	|
0.3910000000	the same
0.3845446711	other
0.3845000000	maximum profit
0.3805000000	base models
0.3788333333	𝑥𝑎 = 1
0.3775000000	fairness processor
0.3751666667	scoring model
0.3748333333	𝑦 = 1
0.3739100022	1
0.3706666667	based on
0.3705771543	in
0.3656666667	conference on
0.3638333333	fairness processors
0.3593333333	fairness criteria
0.3555000000	unconstrained profit
0.3432107771	=
0.3399784442	et
0.3356666667	post processors
0.3356666667	post processor
0.3339602572	0
0.3304357367	of
0.3292035033	on
0.3243689730	the
0.3242417316	for
0.3233502318	x
0.3218333333	𝑥𝑎 = 0
0.3212604091	and
0.3158333333	barocas et al
0.3131666667	meta fair
0.3073949139	s
0.3039275607	p
0.2976690473	k
0.2971666667	hardt et al
0.2860759862	m
0.2830759862	e
0.2827492590	d
0.2820479564	c
0.2785000000	fairness criterion
0.2771955606	l
0.2745263474	b
0.2720965771	j
0.2640000000	performance of fairness processors
0.2572536005	we
0.2547753110	this
0.2540000000	𝑋 | 𝑥𝑎 =
0.2497200764	r
0.2481666667	| 𝑥𝑎 =
0.2448683138	n
0.2447818249	t
0.2325440208	a
0.2290000000	sf =
0.2222817675	if
0.2214806097	g
0.2196370676	as
0.2174605864	2
0.2157098073	4
0.2156956019	at
0.2153425730	these
0.2153147822	2019
0.2148198842	2017
0.2145216954	5
0.2143628048	it
0.2138721644	2016
0.2138166997	each
0.2135000000	for credit scoring
0.2133147822	2018
0.2125253303	an
0.2123558303	however
0.2119416037	more
0.2119216975	15
0.2117056943	by
0.2116645742	6
0.2116144489	16
0.2115752534	with
0.2103289765	&
0.2102205341	their
0.2097881502	3
0.2092844593	0.00
0.2092844593	where
0.2092844593	two
0.2086788493	+
0.2079996645	across
0.2078861902	given
0.2076758564	25
0.2076758564	19
0.2074371417	to
0.2073557215	that
0.2070000000	in credit scoring
0.2068388861	8
0.2063586178	is
0.2063074133	9
0.2060636759	24
0.2060195221	also
0.2053969788	while
0.2053763419	first
0.2052991113	five
0.2051793138	good
0.2050636759	only
0.2048648506	2012
0.2042659408	over
0.2040918694	14
0.2039418797	are
0.2038901843	have
0.2038230411	from
0.2036881091	not
0.2029501843	has
0.2029337837	one
0.2028375527	20
0.2028304308	which
0.2027389197	second
0.2025333914	when
0.2024903176	such
0.2024903176	using
0.2022519450	following
0.2019111535	be
0.2016734584	but
0.2016666667	ind =
0.2015820232	best
0.2015820232	than
0.2014294781	can
0.2009111535	between
0.2008457928	or
0.1999590163	therefore
0.1999037638	17
0.1990363218	better
0.1989037638	different
0.1977777573	all
0.1977777573	0.10
0.1977777573	seven
0.1972462845	under
0.1949417939	some
0.1948333333	of fairness processors
0.1944722682	three
0.1935000000	sp =
0.1934123384	will
0.1934123384	use
0.1846666667	the sensitive attribute
0.1728333333	emp =
0.1560000000	for credit
0.1481666667	and sufficiency
0.1445000000	the emp
0.1430000000	performance of
0.1420000000	𝑥𝑎 =
0.1360000000	= 1
0.1350000000	in processor
0.1301666667	and fairness
0.1293333333	the other
0.1291666667	of fairness
0.1256666667	the separation
0.1256666667	= 0
0.1245000000	the meta
0.1216666667	the group
0.1205000000	the fairness
0.1176666667	in processors
