0.7726009909	mri
0.7722626824	cartesian
0.7638369655	ieee
0.7588724678	cnn
0.7546942502	ssim
0.7507183613	dc
0.7433828886	fourier
0.7425608383	mr
0.7286725276	medical
0.7206704234	radial
0.7193725773	data
0.7177223901	deep
0.7168577807	reconstruction
0.7159268152	dictionary
0.7061459654	neural
0.7015398670	variation
0.6950416818	nθ
0.6940177077	image
0.6922928584	forward
0.6920310229	net
0.6892756357	based
0.6882461759	proposed
0.6829727252	test
0.6821579094	multi
0.6785776754	architecture
0.6774118667	coil
0.6764995504	computational
0.6728774996	complexity
0.6720472787	processing
0.6704407577	operator
0.6695280609	module
0.6680817852	training
0.6678170686	networks
0.6648866933	acquisition
0.6626452716	learning
0.6622514933	imaging
0.6617555485	blocks
0.6613914281	entire
0.6601013939	pre
0.6595889406	trainable
0.6589185570	order
0.6588662432	hyper
0.6566231350	dynamic
0.6545097851	output
0.6525756552	ai
0.6522389970	network
0.6521519575	strategy
0.6505454049	final
0.6505454049	consistency
0.6505454049	e.g
0.6500576148	block
0.6483048975	ny
0.6477587943	nt
0.6464971291	cine
0.6443582230	method
0.6417342664	problems
0.6407208944	references
0.6403812044	fine
0.6402391552	parameters
0.6389920786	tuning
0.6389920786	space
0.6346326030	ncg
0.6344461035	ii
0.6235308022	iii
0.6214593591	nx
0.6170142664	nrmse
0.6170142664	psnr
0.6090228625	hpsi
0.6085847226	sense
0.6080116879	figure
0.6065274372	viqp
0.6051633290	methods
0.6030223098	cg
0.5981107041	uqi
0.5981107041	nufft
0.5974384079	table
0.5885338802	results
0.5829800765	scheme
0.5767172440	note
0.5755118148	convolutional
0.5747719933	cardiac
0.5742358135	validation
0.5731626728	undersampling
0.5731626728	sampling
0.5731626728	model
0.5717912178	comparison
0.5708125289	learned
0.5682300842	accelerated
0.5655545277	process
0.5655348248	performance
0.5655348248	measured
0.5655348248	single
0.5655348248	domain
0.5655348248	applied
0.5647643548	adjoint
0.5645359150	parameter
0.5645359150	solution
0.5635713575	trained
0.5623437130	implementation
0.5623437130	details
0.5600168381	approximately
0.5600168381	∈
0.5600168381	general
0.5600168381	considered
0.5600168381	initial
0.5600168381	artefacts
0.5600168381	increase
0.5600168381	iteration
0.5600168381	coils
0.5600168381	similarity
0.5600168381	yi
0.5600168381	quality
0.5583113491	uθ
0.5558043517	λ
0.5558043517	encoding
0.5558043517	approach
0.5549520134	problem
0.5529559042	inverse
0.5511984869	regularization
0.5490457887	operators
0.5485488664	iterative
0.5480760176	temporal
0.5479487962	‖
0.5479487962	iterations
0.5456755173	error
0.5434604241	stage
0.5434604241	point
0.5434559071	measures
0.5387018982	shows
0.5387018982	i.e
0.5387018982	obtained
0.5370677955	–
0.5347856582	×
0.5346105914	computationally
0.5346105914	set
0.5320354049	images
0.4781863300	m
0.4642314457	u
0.4274969566	k
0.4196300110	i
0.3905921052	3d
0.3885283007	at
0.3851819846	given
0.3800435211	well
0.3794308005	non
0.3775188463	see
0.3775188463	other
0.3772829558	1
0.3767584781	4
0.3730605074	8
0.3708182006	=
0.3701328839	0.9982
0.3688794216	as
0.3676096470	time
0.3600505674	3
0.3518648677	on
0.3484702697	r
0.3465459946	however
0.3446741325	j
0.3438270024	g
0.3421500698	h
0.3416505272	an
0.3365069186	v
0.3317277470	f
0.3314174813	c
0.3289203669	by
0.3269845766	d
0.3210725954	and
0.3210036878	to
0.3207026359	in
0.3203921240	s
0.3166334456	with
0.3156891879	of
0.3104189177	p
0.3072542315	n
0.3029027589	t
0.2923405931	b
0.2906691293	e
0.2888635609	further
0.2796961115	thus
0.2783188932	the
0.2769128523	a
0.2734421030	10
0.2728817826	during
0.2725906980	between
0.2725196344	two
0.2725196344	example
0.2725196344	relatively
0.2722394972	+
0.2714322842	9
0.2713211545	possible
0.2713211545	seen
0.2709501708	2020
0.2704451203	2019
0.2701221944	because
0.2659098960	this
0.2653082661	12
0.2648860368	our
0.2645015520	first
0.2638426162	each
0.2637202023	work
0.2637202023	or
0.2636366154	we
0.2634987082	also
0.2634003984	more
0.2632585534	from
0.2629550404	since
0.2623757799	after
0.2621646467	were
0.2620951831	14
0.2612815916	has
0.2612726323	it
0.2608287247	x
0.2607585921	2
0.2607555911	6
0.2601319791	can
0.2592705236	for
0.2591571188	be
0.2591571188	which
0.2591571188	that
0.2590246130	have
0.2587122594	5
0.2585418544	only
0.2585418544	not
0.2585410562	all
0.2573735435	is
0.2570172965	where
0.2568956155	used
0.2568956155	are
0.2568480227	one
0.2568480227	was
0.2568480227	different
0.2568480227	2d
0.2560172965	using
