0.6999985163	chile
0.6997485163	review
0.6997485163	college
0.6917914040	aygün
0.6899803345	castes
0.6883481491	high
0.6883274866	american
0.6879803345	substitutes
0.6873601205	economic
0.6800305359	section
0.6761235602	school
0.6748175149	reserve
0.6739960031	implementation
0.6728867652	constitution
0.6707691636	graph
0.6679022007	public
0.6667562056	horizontally
0.6652058491	journal
0.6648531019	india
0.6647961120	tayfun
0.6629161784	kumar
0.6607991464	construction
0.6594179627	sönmez
0.6583461373	rejected
0.6583461373	rules
0.6567111450	gujarat
0.6555044539	yenmez
0.6552891824	members
0.6552092733	state
0.6546672639	backward
0.6540295315	akg
0.6531680425	m1
0.6519538761	protected
0.6503952117	iv
0.6499878017	theory
0.6467166580	highest
0.6441227399	meritorious
0.6412439707	maximally
0.6408563063	general
0.6380895064	incentive
0.6380895064	matched
0.6380140015	proof
0.6378353497	class
0.6364800561	action
0.6334475997	based
0.6306516439	condition
0.6300057705	2smh
0.6289657391	states
0.6264786395	−
0.6250744443	tk
0.6242892670	https
0.6232834821	ig
0.6221778235	scores
0.6218032130	eligible
0.6214605160	∅
0.6214229744	open
0.6213404509	∩
0.6198578237	protections
0.6193330042	court
0.6188387415	basis
0.6188387415	version
0.6179844857	number
0.6116002150	design
0.6080329593	set
0.6076314828	adjustment
0.6037476803	overlapping
0.5987546159	choice
0.5965379499	reservations
0.5961516644	sc
0.5953592865	rule
0.5942371738	presented
0.5929459356	horizontal
0.5925695267	accommodates
0.5925695267	minimum
0.5921126465	∈
0.5884044160	mechanism
0.5878913658	vr
0.5869771516	hr
0.5867710071	higher
0.5815229178	justified
0.5799819903	procedure
0.5754612459	t1
0.5732226279	policies
0.5717354603	c2s
0.5704133194	i3
0.5664695183	obc
0.5652860122	chosen
0.5634352947	step
0.5625441677	⊆
0.5613983850	merit
0.5599308385	adjustments
0.5552544274	special
0.5536225146	i4
0.5532820200	model
0.5514324959	paper
0.5506574149	woman
0.5505756057	analysis
0.5483329223	ik
0.5473516596	ρ
0.5464043481	multiple
0.5447338514	i2
0.5437936520	seats
0.5437936520	implemented
0.5437009093	categories
0.5434003848	axioms
0.5428428066	subroutine
0.5420558538	female
0.5420558538	path
0.5406503978	vertical
0.5406134407	denote
0.5402834237	cc
0.5402070814	student
0.5402070814	litigations
