0.9479869048	scheduled castes
0.9226607143	supreme court
0.9006892857	affirmative action
0.9006630952	tamannaben ashokbhai desai
0.8996630952	anil kumar gupta
0.8507559524	school choice
0.8218178571	sci akg choice rule
0.8098892857	incentive compatibility
0.7791511905	horizontal reservations
0.7585940476	tayfun sönmez
0.7489892857	high court
0.7430369048	minimum guarantee
0.7341250000	single category
0.7283773810	sönmez and yenmez
0.7151083333	justified envy
0.7041035714	∣ ∣
0.7025178571	vertical reservations
0.7004750000	indiankanoon.org doc
0.6999985163	chile
0.6997485163	review
0.6997485163	college
0.6927678571	merit score
0.6917914040	aygün
0.6899803345	castes
0.6883481491	high
0.6883274866	american
0.6879803345	substitutes
0.6873601205	economic
0.6800305359	section
0.6761235602	school
0.6748175149	reserve
0.6740773810	affirmative action in india
0.6739960031	implementation
0.6728867652	constitution
0.6707691636	graph
0.6679022007	public
0.6667562056	horizontally
0.6652058491	journal
0.6648531019	india
0.6647961120	tayfun
0.6629161784	kumar
0.6607991464	construction
0.6594179627	sönmez
0.6583461373	rejected
0.6583461373	rules
0.6567111450	gujarat
0.6561369048	ĉ2s m
0.6555044539	yenmez
0.6552891824	members
0.6552092733	state
0.6546672639	backward
0.6540295315	akg
0.6531680425	m1
0.6519538761	protected
0.6503952117	iv
0.6499878017	theory
0.6471559524	horizontal adjustment
0.6467166580	highest
0.6441227399	meritorious
0.6412439707	maximally
0.6408563063	general
0.6380895064	incentive
0.6380895064	matched
0.6380140015	proof
0.6378353497	class
0.6364800561	action
0.6334475997	based
0.6306516439	condition
0.6303178571	hr protections
0.6300057705	2smh
0.6289657391	states
0.6280559524	vr protections
0.6278178571	choice rule
0.6264786395	−
0.6250744443	tk
0.6242892670	https
0.6232834821	ig
0.6221778235	scores
0.6218032130	eligible
0.6214605160	∅
0.6214229744	open
0.6214226190	backward class
0.6213404509	∩
0.6198578237	protections
0.6193330042	court
0.6188387415	basis
0.6188387415	version
0.6179844857	number
0.6116002150	design
0.6080329593	set
0.6076314828	adjustment
0.6037476803	overlapping
0.5987546159	choice
0.5965379499	reservations
0.5964226190	⊆ iv
0.5961516644	sc
0.5953592865	rule
0.5942371738	presented
0.5929459356	horizontal
0.5925695267	accommodates
0.5925695267	minimum
0.5921126465	∈
0.5884044160	mechanism
0.5878913658	vr
0.5869771516	hr
